26,68
35,58
18,66
31,62
22,62
16,54
35,66
14,62
16,58
24,58
5,64
24,54
6,50
37,70
8,58
8,54
39,62
14,50
37,54
27,72
23,50
35,50
43,50
27,46
11,46
39,46
3,46
43,42
19,46
35,42
35,38
23,36
39,205
26,42
17,32
39,23
35,34
8,68
31,22
14,36
5,213
18,41
9,42
31,88
42,13
26,32
37,30
10,89
